,statement,debunking_link,label
555,Romania risks a war with Russia because of Ukraine,https://www.veridica.ro/dezinformare/dezinformare-romania-risca-un-razboi-cu-rusia-din-cauza-ucrainei,disinformation
556,Romania disassemble money on military endowment,https://www.veridica.ro/stiri-false/fake-news-romania-risipeste-bani-pe-inzestrare-militara,fake_news
557,Maia Sandu needs NATO for a war with Transnistria,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-are-nevoie-de-nato-pentru-un-razboi-cu-transnistria,fake_news
558,Romania was the power of occupation in Moldova,https://www.veridica.ro/dezinformare/dezinformare-romania-a-fost-putere-de-ocupatie-in-moldova,disinformation
559,Decentralization - a clock bomb for Ukraine,https://www.veridica.ro/stiri-false/fake-news-descentralizarea-o-bomba-cu-ceas-pentru-ucraina,fake_news
560,"Dominic Fritz and Klaus Iohannis, the ""Nazis"" with dictatorial and anti -Semitic strokes against Romania against the ""peaceful demonstrators"" of gold",https://www.veridica.ro/stiri-false/fake-news-dominic-fritz-si-klaus-iohannis-nazistii-cu-apucaturi-dictatoriale-si-antisemite-din-fruntea-romaniei-impotriva-manifestantilor-pasnici-ai-aur,fake_news
561,WHO has changed medical definitions to cause pandemic hysteria and vaccination,https://www.veridica.ro/stiri-false/fake-news-oms-a-modificat-definitii-medicale-pentru-a-cauza-isteria-pandemiei-si-a-vaccinarii,fake_news
562,IMF is behind the robbery of one billion of Moldova banks,https://www.veridica.ro/stiri-false/fake-news-fmi-e-in-spatele-jafului-de-un-miliard-din-bancile-moldovei,fake_news
563,Maia Sandu is responsible for drought causes,https://www.veridica.ro/dezinformare/dezinformare-maia-sandu-e-responsbila-de-scumpirile-cauzate-de-seceta,disinformation
564,Ukraine wants war in Donbass so Russia is sanctioned,https://www.veridica.ro/stiri-false/fake-news-ucraina-vrea-razboi-in-donbass-pentru-ca-rusia-sa-fie-sanctionata,fake_news
565,"Masks and Lockdown are useless, exposure to Covid-19 brings herd immunity",https://www.veridica.ro/dezinformare/dezinformare-mastile-si-lockdownul-sunt-inutile-expunerea-la-covid-19-aduce-imunitate-de-turma,disinformation
566,"Romania wants to sanctify Moscow for ""Offender Sergei Magnitki"" and to adopt an anti -use law",https://www.veridica.ro/dezinformare/dezinformare-romania-vrea-sa-sanctioneze-moscova-pentru-infractorul-serghei-magnitki-si-sa-adopte-o-lege-antiruseasca,disinformation
567,Igor Dodon was close to the regulation of Transnistrian conflict,https://www.veridica.ro/dezinformare/dezinformare-igor-dodon-a-fost-la-un-pas-de-reglementarea-conflictului-transnistrean,disinformation
568,Maia Sandu is handled by the American ambassador to Chisinau,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-este-manevrata-de-ambasadorul-american-la-chisinau,fake_news
569,Ukraine has adopted a crime employment strategy,https://www.veridica.ro/stiri-false/fake-news-ucraina-a-adoptat-o-strategie-de-ocupare-a-crimeii,fake_news
570,"Discipline ""History of Romanians"" is discriminatory",https://www.veridica.ro/stiri-false/fake-news-disciplina-istoria-romanilor-este-discriminatorie,fake_news
571,The Republic of Moldova needs an authoritarian leader,https://www.veridica.ro/dezinformare/dezinformare-republica-moldova-are-nevoie-de-un-lider-autoritar-7,disinformation
572,LGBT propaganda is used for Ukraine's moral destruction,https://www.veridica.ro/stiri-false/fake-news-propaganda-lgbt-e-folosita-pentru-distrugerea-morala-a-ucrainei,fake_news
573,Zelenski sells its state of American transnational companies,https://www.veridica.ro/stiri-false/fake-news-zelenski-isi-vinde-statul-companiilor-transnationale-americane,fake_news
574,"Russian threat, an invention to justify NATO's existence",https://www.veridica.ro/stiri-false/fake-news-amenintarea-rusa-o-inventie-pentru-a-justifica-existenta-nato,fake_news
575,Romania and the US are preparing Russia attacks with Himars missile systems,https://www.veridica.ro/stiri-false/romania-si-sua-pregatesc-atacuri-asupra-rusiei-cu-sistemele-de-rachete-himars,fake_news
576,Civil society captures power in the Republic of Moldova,https://www.veridica.ro/stiri-false/fake-news-societatea-civila-acapareaza-puterea-in-republica-moldova,fake_news
577,Moldova gives up Sputnik V out of hostility towards Russia,https://www.veridica.ro/stiri-false/fake-news-moldova-renunta-la-sputnik-v-din-ostilitate-fata-de-rusia,fake_news
578,"Romanians choose as foreign leaders, agents of the secret services of hostile countries",https://www.veridica.ro/stiri-false/fake-news-romanii-isi-aleg-ca-lideri-straini-agenti-ai-serviciilor-secrete-ale-unor-tari-ostile,fake_news
579,EU persecute Russian to delete the memory of Russia's great victory over fascism,https://www.veridica.ro/stiri-false/fake-news-ue-persecuta-rusofonii-pentru-a-sterge-amintirea-marii-victorii-a-rusiei-asupra-fascismului,fake_news
580,The EU is directly involved in the internal affairs of the Republic of Moldova,https://www.veridica.ro/dezinformare/dezinformare-ue-se-implica-direct-in-afacerile-interne-ale-r-moldova,disinformation
581,"In the US eyes, Transylvania does not belong to Romania, as Crimea does not belong to Russia",https://www.veridica.ro/stiri-false/fake-news-in-ochii-sua-transilvania-nu-ii-apartine-romaniei-asa-cum-crimeea-nu-ii-apartine-rusiei,fake_news
582,Moldovans continue to be Soviet,https://www.veridica.ro/dezinformare/dezinformare-moldovenii-continua-sa-fie-sovietici,disinformation
583,Ukrainians downed MH17 believing to kill Putin,https://www.veridica.ro/stiri-false/fake-news-ucrainenii-au-doborat-mh17-crezand-ca-il-omoara-pe-putin,fake_news
584,USA and Romania transform the Republic of Moldova into a victim of nuclear confrontation with Russia and China,https://www.veridica.ro/stiri-false/fake-news-sua-si-romania-transforma-republica-moldova-intr-o-victima-a-confruntarii-nucleare-cu-rusia-si-china,fake_news
585,"Association Agreement with EU, a catastrophe for Ukraine",https://www.veridica.ro/dezinformare/dezinformare-acordul-de-asociere-cu-ue-o-catastrofa-pentru-ucraina,disinformation
586,The great reset follows the killing of old people with coronavirus and vaccines,https://www.veridica.ro/stiri-false/fake-news-marea-resetare-urmareste-uciderea-batranilor-cu-coronavirus-si-vaccinuri,fake_news
587,The Republic of Moldova will enter financial collapse,https://www.veridica.ro/dezinformare/dezinformare-republica-moldova-va-intra-in-colaps-financiar,disinformation
588,Spain threatening to exit from the EU,https://www.veridica.ro/stiri-false/fake-news-spania-ameninta-cu-iesirea-din-ue,fake_news
589,Dodon states that Moldovan citizens need a special invitation to enter Russia,https://www.veridica.ro/stiri-false/fake-news-dodon-spune-ca-cetatenii-moldoveni-au-nevoie-de-invitatie-speciala-pentru-a-intra-in-rusia,fake_news
590,"The sanctions have strengthened Russia's economy, and the EU supports Russophobia in Ukraine and the Baltic States",https://www.veridica.ro/dezinformare/dezinformare-sanctiunile-au-consolidat-economia-rusiei-iar-ue-sprijina-rusofobia-din-ucraina-si-statele-baltice,disinformation
591,Americans would like to attack Russia but have tanks as bad as the Nazis,https://www.veridica.ro/stiri-false/fake-news-americanii-ar-vrea-sa-atace-rusia-dar-au-tancuri-la-fel-de-proaste-ca-nazistii,fake_news
592,Maia Sandu agreed with Zelenski to attack Transnistria,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-a-convenit-cu-zelenski-sa-atace-transnistria,fake_news
593,"Protests in Russia, a show for Western media",https://www.veridica.ro/stiri-false/fake-news-protestele-din-rusia-un-spectacol-pentru-mass-media-occidentala,fake_news
594,The Republic of Moldova is a successor state of Stefan cel Mare's Moldova,https://www.veridica.ro/dezinformare/dezinformare-republica-moldova-este-stat-succesor-al-moldovei-lui-stefan-cel-mare,disinformation
595,"Belarus has kept its sovereignty, as opposed to the Baltic States",https://www.veridica.ro/stiri-false/fake-news-belarusul-si-a-pastrat-suveranitatea-spre-deosebire-de-statele-baltice,fake_news
596,Ukraine will lose the territories because it has blocked pro-Russian televisions,https://www.veridica.ro/stiri-false/fake-news-ucraina-va-pierde-teritorii-pentru-ca-a-blocat-televiziuni-pro-ruse,fake_news
597,Clotilde Armand withdraws the financing of hospitals in sector 1,https://www.veridica.ro/stiri-false/fake-news-clotilde-armand-retrage-finantarea-spitalelor-din-sectorul-1,fake_news
598,"The Biden Administration makes the ""black list"" of the world -religious religious leaders of the LGBT Agenda",https://www.veridica.ro/stiri-false/fake-news-administratia-biden-face-lista-neagra-a-liderilor-religiosi-mondiali-opozanti-ai-agendei-lgbt,fake_news
599,Igor Dodon is censored by Facebook,https://www.veridica.ro/stiri-false/fake-news-igor-dodon-e-cenzurat-de-facebook,fake_news
600,Maia Sandu wants to abolish the free press,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-vrea-sa-desfiinteze-presa-libera,fake_news
601,"Ukraine forbids ""Master and Margareta""",https://www.veridica.ro/stiri-false/fake-news-ucraina-interzice-maestrul-si-margareta,fake_news
602,The Red Army was just a liberating force,https://www.veridica.ro/dezinformare/dezinformare-armata-rosie-a-fost-doar-o-forta-eliberatoare,disinformation
603,Ukraine punishes the population of Crimea and leaves it without water,https://www.veridica.ro/stiri-false/fake-news-ucraina-pedepseste-populatia-crimeii-si-o-lasa-fara-apa,fake_news
604,Ceausescu was a great leader of sovereign Romania,https://www.veridica.ro/dezinformare/dezinformare-ceausescu-a-fost-un-mare-conducator-al-romaniei-suverane,disinformation
605,The EU establishes dictatorship by combating black work,https://www.veridica.ro/stiri-false/fake-news-ue-instaureaza-dictatura-prin-combaterea-muncii-la-negru,fake_news
606,"Russian, the shield that defends the Moldovan state of annihilation",https://www.veridica.ro/stiri-false/fake-news-rusa-scutul-care-apara-statul-moldovenesc-de-anihilare,fake_news
607,The Ukrainian army mines the villages of Donbass,https://www.veridica.ro/stiri-false/fake-news-armata-ucraineana-mineaza-satele-din-donbass,fake_news
608,NATO wants to invade Kaliningrad and make money for American corporations,https://www.veridica.ro/stiri-false/fake-news-nato-vrea-sa-invadeze-kaliningradul-si-sa-faca-bani-pentru-corporatiile-americane,fake_news
609,"The Russians from the Republic of Moldova, attacked by the Constitutional Court and Maia Sandu",https://www.veridica.ro/dezinformare/dezinformare-rusii-din-rm-atacati-de-curtea-constitutionala-si-maia-sandu,disinformation
610,The Soviet period was a beneficial one for the Republic of Moldova,https://www.veridica.ro/dezinformare/dezinformare-perioada-sovietica-a-fost-una-benefica-pentru-republica-moldova,disinformation
611,In the Ukrainian army there are fascists ready to kill Russian comrades,https://www.veridica.ro/stiri-false/fake-news-in-armata-ucraineana-sunt-fascisti-gata-sa-i-ucida-pe-camarazii-rusofoni,fake_news
612,ECHR acknowledged that the Crimea Peninsula belongs to Russia,https://www.veridica.ro/stiri-false/fake-news-cedo-a-recunoscut-ca-peninsula-crimeea-ii-apartine-rusiei,fake_news
613,"Maia Sandu is a ""virus"" through which the West wants to destroy the Moldovan state",https://www.veridica.ro/stiri-false/fake-news-maia-sandu-este-un-virus-prin-care-occidentul-vrea-sa-distruga-statalitatea-moldoveneasca,fake_news
614,Lockdows are inefficient,https://www.veridica.ro/dezinformare/dezinformare-lockdown-urile-sunt-ineficiente,disinformation
615,Maia Sandu tries to subordinate her strength institutions to refrain with opponents,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-incearca-sa-si-subordoneze-institutiile-de-forta-pentru-a-se-rafui-cu-adversarii,fake_news
616,"Soros wants to be besieged Russia by capturing the former Soviet states.Moldova and Armenia, its first pawns.",https://www.veridica.ro/stiri-false/fake-news-soros-vrea-sa-asedieze-rusia-capturand-fostele-state-sovietice-moldova-si-armenia-primii-sai-pioni,fake_news
617,Maia Sandu gives up the water resources of Moldova,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-cedeaza-resursele-de-apa-ale-moldovei,fake_news
618,Ukraine feeds its army with Russian puree,https://www.veridica.ro/stiri-false/fake-news-ucraina-isi-hraneste-armata-cu-piure-rusesc,fake_news
619,"In 2021 the zombie apocalypse comes, but humanity will be saved by robot people and the church",https://www.veridica.ro/stiri-false/fake-news-in-2021-vine-apocalipsa-zombie-dar-omenirea-va-fi-salvata-de-oameni-roboti-si-biserica,fake_news
620,Maia Sandu should ask Volodimir Zelenski an exchange of territories between the Republic of Moldova and Ukraine,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-ar-trebui-sa-i-ceara-lui-volodimir-zelenski-un-schimb-de-teritorii-intre-republica-moldova-si-ucraina,fake_news
621,Maia Sandu and the Plan of the Corporation Rand for Destabilization of Transnistria,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-si-planul-corporatiei-rand-de-destabilizare-a-transnistriei,fake_news
622,Ukraine Rusophoba prefers coronavirus instead of Sputnik V vaccine,https://www.veridica.ro/stiri-false/fake-news-ucraina-rusofoba-prefera-coronavirusul-in-locul-vaccinului-sputnik-v,fake_news
623,The Soviets did not invade Eastern Europe with Nazi Germany.The invasion was not followed by military occupation.US keeps occupation troops in Europe,https://www.veridica.ro/stiri-false/fake-news-sovieticii-nu-au-invadat-europa-de-est-impreuna-cu-germania-nazista-invazia-nu-a-fost-urmata-de-ocupatie-militara-sua-mentin-trupe-de-ocupatie-in-europa,fake_news
624,Ukraine is an artificial state and its breakdown will continue,https://www.veridica.ro/stiri-false/fake-news-ucraina-e-un-stat-artificial-si-destramarea-sa-va-continua,fake_news
625,Maia Sandu is anti-unionist and repeats Dodon's behavior,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-e-anti-unionista-si-repeta-comportamentul-lui-dodon,fake_news
626,"Criticizing the negatists Covid-19, an act of censorship",https://www.veridica.ro/stiri-false/fake-news-criticarea-negationistilor-covid-19-un-act-de-cenzura,fake_news
627,Fewer UN states support Ukraine in the problem of Crimea,https://www.veridica.ro/stiri-false/fake-news-tot-mai-putine-state-onu-sustin-ucraina-in-privinta-problemei-crimeii,fake_news
628,"Maia Sandu, the puppet of Soros and the US at the leadership of the Republic of Moldova",https://www.veridica.ro/stiri-false/fake-news-maia-sandu-marioneta-lui-soros-si-a-sua-la-conducerea-republicii-moldova,fake_news
629,West and Ukraine will not be peace in Donbass,https://www.veridica.ro/stiri-false/fake-news-occidentul-si-ucraina-nu-vor-pace-in-donbass,fake_news
